NREGION;CODIGO;NNROVIV;NHOGAR;PONDERA;C1_P01;C1_P02;C1_P03;C1_P04;C1_P05;C1_P06;C1_P07;C1_P08;C1_P09;C1_P10;C1_P11;C1_P12;C1_P13;DefMaterial_Paredes;DefMaterial_Pisos;DefGas;CantPob_0_17;CantPob_5_17;Act_5_17;ClimaEduHogar;Hog_AUH;Hog_AyudasProgSoc
1;1817;1;1;1169;2;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1818;1;1;1166;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1819;1;1;999;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1820;1;1;1250;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1821;1;1;1067;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1822;1;1;1214;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1823;1;1;1247;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1824;1;1;1222;1;1;1;6;6;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1825;1;1;1088;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1826;1;1;1151;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1827;1;1;1410;1;1;1;2;2;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1828;1;1;1272;1;1;1;4;4;1;1;1;1;1;1;1;6;0;0;0;0;0; ; ; ; 
1;1829;1;7;1119;1;1;1;5;5;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1830;1;1;1273;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1831;1;1;1168;9;1;1;4;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1832;1;2;1151;2;1;1;4;1;1;1;1;1;1;1;1;4;0;0;0;0;0; ; ; ; 
1;1833;1;1;1214;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1834;1;1;1231;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1835;1;1;1017;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1836;1;1;1232;2;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1837;1;1;1122;2;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
1;1838;1;1;1027;2;1;1;6;6;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1839;1;1;971;2;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1840;1;7;1416;2;1;1;1;1;1;1;3;1;1;1;1;3;0;0;1;0;0; ; ; ; 
1;1841;1;1;1514;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1842;1;1;950;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1843;1;1;1028;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
1;1844;1;1;950;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1845;1;1;1003;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1846;1;1;1217;1;1;1;3;3;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
1;1847;1;1;950;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1848;1;1;622;2;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1849;1;1;1170;2;1;1;2;2;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1850;1;1;334;9;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1851;1;1;337;2;1;1;99;99;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1852;1;1;303;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1853;1;1;520;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1854;1;1;520;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1855;1;1;719;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1856;1;1;465;2;1;1;2;2;1;1;2;1;1;1;1;1;0;0;1;0;0; ; ; ; 
1;1857;1;1;1325;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1858;1;1;1040;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1859;1;1;1112;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1860;1;1;959;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1861;1;7;1806;1;1;1;2;2;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1862;1;1;1800;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1863;1;1;1216;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1864;1;1;1915;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1865;1;1;1609;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1866;1;1;1638;2;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1867;1;1;1049;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1868;1;1;459;2;1;1;2;2;1;1;5;1;1;1;1;3;0;0;99;0;0; ; ; ; 
1;1869;1;1;465;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1870;1;1;1531;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1871;1;1;1364;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1872;1;1;1652;1;1;1;6;6;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1873;1;1;1628;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1874;1;1;1466;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1875;1;1;1002;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1876;1;1;551;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1877;1;1;1036;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1878;1;1;1147;1;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1879;1;1;718;1;1;1;4;4;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
1;1880;1;1;1157;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1881;1;1;780;1;1;1;3;3;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
1;1882;1;1;1158;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1883;1;1;1763;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1884;1;1;998;1;1;1;3;3;1;1;1;1;1;2;1;5;0;0;0;0;0; ; ; ; 
1;1885;1;1;1578;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1886;1;1;899;1;1;2;2;2;1;2;3;1;1;3;1;5;0;0;1;0;0; ; ; ; 
1;1887;1;1;900;1;1;1;2;2;1;2;3;1;1;3;1;2;0;0;1;0;0; ; ; ; 
1;1888;1;1;614;1;1;1;2;2;1;2;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
1;1889;1;1;891;1;1;2;3;3;1;1;3;1;1;2;1;5;0;0;1;0;0; ; ; ; 
1;1890;1;1;757;1;1;2;1;1;2;2;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
1;1891;1;1;780;1;1;2;2;2;1;1;3;1;2;2;1;1;0;0;1;0;0; ; ; ; 
1;1892;1;1;391;1;1;1;3;3;1;2;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1893;1;1;1159;9;1;1;2;2;1;1;2;1;2;2;1;3;0;0;1;0;0; ; ; ; 
1;1894;1;7;1283;9;1;1;1;1;1;1;2;1;2;2;1;3;0;0;1;0;0; ; ; ; 
1;1895;1;7;861;1;1;1;2;2;1;2;1;1;1;2;1;2;0;0;0;0;0; ; ; ; 
1;1896;1;1;1141;1;1;2;3;3;1;2;3;1;1;2;1;3;0;0;1;0;0; ; ; ; 
1;1897;1;1;854;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1898;1;7;392;1;1;1;4;4;1;2;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1901;1;1;654;1;1;1;2;2;1;2;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1902;1;1;367;1;1;1;3;3;1;2;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1904;1;1;1860;2;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1905;1;1;1393;2;1;1;3;3;1;1;5;1;1;1;1;3;0;0;99;0;0; ; ; ; 
1;1906;1;1;1269;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1907;1;1;1210;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1908;1;1;1058;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;1;1;0;3;2;2
1;1909;1;1;1436;1;1;1;2;2;1;1;3;1;1;1;1;1;0;0;1;1;1;0;1;2;2
1;1910;1;1;1270;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1911;1;1;1865;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;2;1;0;2;2;1
1;1912;1;1;1214;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1913;1;1;1195;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1914;1;1;1447;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1918;1;1;1043;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1921;5;1;997;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1923;1;1;1368;1;1;2;1;1;1;2;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
1;1924;1;1;1076;2;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1925;1;1;555;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1926;1;1;86;1;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;1;0; ;3;1;2
1;1927;1;1;31;2;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1928;1;1;493;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1929;1;1;1843;2;1;1;1;1;1;1;1;1;1;1;1;4;0;0;0;1;0; ;1;1;2
1;1930;1;1;41;1;1;1;4;4;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1931;1;1;662;1;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1932;1;1;777;9;9;9;3;3;1;1;9;9; ; ; ;3;99;99;99;0;0; ; ; ; 
1;1933;1;1;961;1;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;1934;1;1;1144;2;1;1;4;4;1;1;5;1;1;1;1;2;0;0;99;0;0; ; ; ; 
1;1935;1;1;1152;2;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1936;1;1;263;9;1;1;4;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1937;1;1;552;1;1;1;3;3;1;2;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;1938;1;1;1303;9;9;9;99;99;9;9;9;9; ; ; ;9;99;99;99;0;0; ; ; ; 
1;1982;1;1;1131;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1983;1;1;1387;1;1;1;6;6;1;1;5;1;1;1;1;1;0;0;99;1;1;0;0;2;2
1;1986;1;1;705;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;1987;1;1;630;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;1988;1;1;821;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2006;1;1;620;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;1;2
1;2007;1;1;2296;2;1;1;2;2;1;1;1;1;1;1;1;2;0;0;0;1;1;0;3;2;2
1;2018;1;1;2360;5;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2019;1;1;2255;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2020;1;1;1894;5;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2021;1;1;619;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2022;1;1;256;1;1;1;3;3;1;2;1;1;1;3;1;5;0;0;0;0;0; ; ; ; 
1;2023;1;1;270;1;1;1;2;2;1;2;1;1;1;3;1;3;0;0;0;0;0; ; ; ; 
1;2024;1;1;236;1;1;1;3;3;1;2;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;2025;1;1;277;1;1;1;3;3;1;2;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;2026;1;1;746;1;1;2;2;2;1;2;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
1;2027;1;1;746;1;1;1;3;3;1;2;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
1;2029;1;1;1012;1;1;1;3;3;1;1;1;1;1;2;1;1;0;0;0;1;0; ;1;1;2
1;2030;1;1;796;1;1;1;3;3;1;2;1;1;1;2;1;1;0;0;0;1;1;0;2;2;1
1;2031;1;1;842;1;1;1;5;5;1;2;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2032;1;1;1379;1;1;2;2;2;1;1;3;1;1;2;1;3;0;0;1;0;0; ; ; ; 
1;2033;1;1;1428;6;1;1;1;1;1;1;3;1;1;3;1;6;0;0;1;0;0; ; ; ; 
1;2034;1;1;500;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2035;1;1;501;1;1;1;7;7;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2036;1;1;501;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2037;1;1;542;1;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;2038;1;1;501;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2039;1;1;615;2;1;1;1;1;1;1;1;1;1;1;1;4;0;0;0;0;0; ; ; ; 
1;2040;1;1;396;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2041;1;1;510;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2042;1;1;496;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2043;1;1;471;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2044;1;1;603;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2045;1;1;568;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2046;1;1;678;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2047;1;1;571;1;1;1;4;4;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2048;1;1;596;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2049;1;1;500;1;1;1;3;3;1;2;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;2050;1;1;268;1;1;1;2;2;1;1;2;1;1;1;1;2;0;0;1;0;0; ; ; ; 
1;2051;1;1;1858;2;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2052;1;1;1827;2;1;1;2;2;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;2053;1;1;2245;2;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2054;1;1;696;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2055;1;1;520;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2056;1;1;1238;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2057;1;1;1058;2;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2059;1;1;531;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2060;1;1;1167;2;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2061;1;1;534;2;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;2062;1;1;800;2;1;1;2;2;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;2063;1;1;972;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2064;1;1;705;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2065;1;1;633;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2066;1;1;1125;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2067;1;1;1773;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;1;0; ;2;2;2
1;2068;1;1;609;2;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2069;1;1;917;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2070;1;1;953;2;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2071;1;1;1299;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2072;1;1;918;2;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2073;1;1;794;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2074;1;1;795;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2075;1;1;671;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2076;1;1;725;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2077;1;1;1059;2;1;1;3;3;1;1;1;1;1;1;1;5;0;0;0;0;0; ; ; ; 
1;2078;1;1;1072;2;1;1;3;3;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;2079;1;1;491;1;1;1;5;5;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2080;1;1;569;2;1;1;4;4;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;2081;1;1;685;2;1;1;4;4;1;1;1;1;1;1;1;2;0;0;0;0;0; ; ; ; 
1;2082;1;1;570;2;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2083;1;1;1059;2;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2084;1;1;837;2;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2131;2;1;1474;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;1;0;3;2;2
1;2132;1;1;644;1;1;2;3;3;1;2;1;1;1;2;1;1;0;0;0;1;1;0;2;2;2
1;2133;1;1;527;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;2;0;3;2;2
1;2134;1;1;587;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;1;0;3;2;2
1;2135;1;1;505;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;1;1;0;1;2;2
1;2136;1;1;552;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;2;1;0;2;2;2
1;2137;1;1;1388;2;1;1;1;1;1;1;1;1;1;1;1;2;0;0;0;1;1;0;2;2;2
1;2143;1;1;1156;1;1;1;2;2;1;1;3;1;1;3;9;1;0;0;1;1;1;0;1;1;2
1;2165;1;1;363;2;1;1;3;3;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2194;1;1;1435;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2195;1;1;513;2;1;1;2;2;1;1;1;1;1;1;9;3;0;0;0;0;0; ; ; ; 
1;2196;1;1;1011;1;1;1;2;2;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2207;1;1;1220;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2208;1;1;1369;1;1;1;2;2;1;1;1;1;1;1;1;5;0;0;0;0;0; ; ; ; 
1;2209;1;1;1331;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2210;1;1;1015;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2211;1;1;792;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2212;1;1;806;2;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2213;1;1;973;2;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2214;1;1;959;2;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2215;1;1;947;2;1;1;1;1;1;1;1;1;1;1;1;3;0;0;0;0;0; ; ; ; 
1;2216;1;1;1488;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;2;2;1;3;2;2
1;2217;1;1;1296;2;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;2;2;0;1;2;2
1;2218;1;1;878;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2219;1;1;727;2;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2220;1;1;865;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2221;1;1;719;9;9;1;2;2;1;1;1;1;1;1;1;1;99;0;0;0;0; ; ; ; 
1;2222;1;1;786;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2223;1;1;1053;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2224;1;1;980;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2225;1;1;1065;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2226;1;1;1279;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2227;1;1;1208;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2228;1;1;1083;7;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2229;1;1;1054;7;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2230;1;1;953;7;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2231;1;1;555;1;1;1;1;1;1;2;3;1;1;2;1;3;0;0;1;0;0; ; ; ; 
1;2232;1;1;1246;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2233;1;1;1169;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2234;1;1;1051;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2235;1;1;1107;1;1;1;1;1;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
1;2236;1;1;932;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2237;1;1;821;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2238;1;1;1072;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2239;1;1;1061;1;1;1;4;4;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;2240;1;1;1105;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2241;1;1;928;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2242;1;1;865;1;1;1;2;2;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2243;1;1;1133;1;1;1;5;5;1;1;3;1;1;1;1;1;0;0;1;0;0; ; ; ; 
1;2244;1;1;892;1;1;1;4;4;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2245;1;1;782;1;1;1;6;6;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2246;1;1;878;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2247;1;1;883;1;1;1;3;3;1;1;3;1;1;9;9;9;0;0;1;0;0; ; ; ; 
1;2248;1;1;940;3;1;1;3;3;1;1;3;1;1;3;1;1;0;0;1;0;0; ; ; ; 
1;2249;1;1;1443;1;1;1;2;2;1;1;2;1;1;3;1;1;0;0;1;2;1;0;1;2;2
1;2255;1;1;1255;1;1;1;7;7;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2267;1;1;974;1;1;2;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;2268;1;1;890;1;1;1;2;2;1;1;1;1;1;2;1;1;0;0;0;0;0; ; ; ; 
1;2269;1;1;946;1;1;1;2;2;1;1;3;1;1;2;1;1;0;0;1;0;0; ; ; ; 
1;2270;1;1;866;1;1;1;4;4;1;1;1;1;1;3;1;1;0;0;0;0;0; ; ; ; 
1;2271;1;1;717;2;1;1;2;2;1;2;1;1;1;2;1;3;0;0;0;0;0; ; ; ; 
1;2272;1;1;593;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
1;2273;1;1;568;1;1;1;3;3;1;1;1;1;1;1;1;1;0;0;0;0;0; ; ; ; 
